lineage,selection_hash,window,selector,captured_regret_tokens,three_stream_mean_regret_tokens,three_stream_mean_paired_diff_vs_learned_tokens
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",0001816b21c0c0e4243de44eb14ebe94d607c05d2a221893dcc2c7daa3c4955a,600,learned,80003,50541.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",0001816b21c0c0e4243de44eb14ebe94d607c05d2a221893dcc2c7daa3c4955a,600,lfu,40921,45697.0,-4844.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",0001816b21c0c0e4243de44eb14ebe94d607c05d2a221893dcc2c7daa3c4955a,600,lru,26101,37947.0,-12594.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",0001816b21c0c0e4243de44eb14ebe94d607c05d2a221893dcc2c7daa3c4955a,600,next_use,26101,37947.0,-12594.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",0001816b21c0c0e4243de44eb14ebe94d607c05d2a221893dcc2c7daa3c4955a,end,count,26101,37947.0,-12764.666666666666
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",0001816b21c0c0e4243de44eb14ebe94d607c05d2a221893dcc2c7daa3c4955a,end,learned,80003,50711.666666666664,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",0001816b21c0c0e4243de44eb14ebe94d607c05d2a221893dcc2c7daa3c4955a,end,lfu,40921,45697.0,-5014.666666666667
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",0001816b21c0c0e4243de44eb14ebe94d607c05d2a221893dcc2c7daa3c4955a,end,lru,26101,37947.0,-12764.666666666666
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",0001816b21c0c0e4243de44eb14ebe94d607c05d2a221893dcc2c7daa3c4955a,end,next_use,26101,37947.0,-12764.666666666666
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",00020c5e5481d1bb956464e11a083051dfb12d1bb628363c5ed9e2f55b8b0e10,600,count,79939,86482.0,36376.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",00020c5e5481d1bb956464e11a083051dfb12d1bb628363c5ed9e2f55b8b0e10,600,learned,41683,50106.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",00020c5e5481d1bb956464e11a083051dfb12d1bb628363c5ed9e2f55b8b0e10,600,lfu,41683,50106.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",00020c5e5481d1bb956464e11a083051dfb12d1bb628363c5ed9e2f55b8b0e10,600,lru,43138,56011.0,5905.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",00020c5e5481d1bb956464e11a083051dfb12d1bb628363c5ed9e2f55b8b0e10,600,next_use,79939,86482.0,36376.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",00020c5e5481d1bb956464e11a083051dfb12d1bb628363c5ed9e2f55b8b0e10,end,count,84959,102492.0,43503.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",00020c5e5481d1bb956464e11a083051dfb12d1bb628363c5ed9e2f55b8b0e10,end,learned,60163,58989.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",00020c5e5481d1bb956464e11a083051dfb12d1bb628363c5ed9e2f55b8b0e10,end,lfu,60163,58989.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",00020c5e5481d1bb956464e11a083051dfb12d1bb628363c5ed9e2f55b8b0e10,end,lru,30687,51131.0,-7858.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=0",00020c5e5481d1bb956464e11a083051dfb12d1bb628363c5ed9e2f55b8b0e10,end,next_use,84959,102492.0,43503.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000265c37c35f35aaf4a40a1839159578a8bd2cba67e207d21c0982de0af4779,600,count,74060,29076.666666666668,-35790.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000265c37c35f35aaf4a40a1839159578a8bd2cba67e207d21c0982de0af4779,600,learned,48404,64866.666666666664,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000265c37c35f35aaf4a40a1839159578a8bd2cba67e207d21c0982de0af4779,600,lfu,48404,64866.666666666664,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000265c37c35f35aaf4a40a1839159578a8bd2cba67e207d21c0982de0af4779,600,lru,74060,29076.666666666668,-35790.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000265c37c35f35aaf4a40a1839159578a8bd2cba67e207d21c0982de0af4779,600,next_use,74060,29076.666666666668,-35790.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000265c37c35f35aaf4a40a1839159578a8bd2cba67e207d21c0982de0af4779,end,count,99026,56029.666666666664,-40607.333333333336
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000265c37c35f35aaf4a40a1839159578a8bd2cba67e207d21c0982de0af4779,end,learned,99240,96637.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000265c37c35f35aaf4a40a1839159578a8bd2cba67e207d21c0982de0af4779,end,lfu,99240,96637.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000265c37c35f35aaf4a40a1839159578a8bd2cba67e207d21c0982de0af4779,end,lru,99026,56029.666666666664,-40607.333333333336
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000265c37c35f35aaf4a40a1839159578a8bd2cba67e207d21c0982de0af4779,end,next_use,99026,56029.666666666664,-40607.333333333336
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000270aa14c12377979952c7489efc5b7bc48f088481efc6d96cac89c6cbc962,600,count,17864,58897.333333333336,8282.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000270aa14c12377979952c7489efc5b7bc48f088481efc6d96cac89c6cbc962,600,learned,47793,50615.333333333336,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000270aa14c12377979952c7489efc5b7bc48f088481efc6d96cac89c6cbc962,600,lfu,118517,89768.33333333333,39153.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000270aa14c12377979952c7489efc5b7bc48f088481efc6d96cac89c6cbc962,600,lru,17864,58897.333333333336,8282.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000270aa14c12377979952c7489efc5b7bc48f088481efc6d96cac89c6cbc962,600,next_use,17864,58897.333333333336,8282.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000270aa14c12377979952c7489efc5b7bc48f088481efc6d96cac89c6cbc962,end,count,48002,90133.0,27581.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000270aa14c12377979952c7489efc5b7bc48f088481efc6d96cac89c6cbc962,end,learned,102594,62552.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000270aa14c12377979952c7489efc5b7bc48f088481efc6d96cac89c6cbc962,end,lfu,150854,122274.0,59722.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000270aa14c12377979952c7489efc5b7bc48f088481efc6d96cac89c6cbc962,end,lru,48002,90133.0,27581.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=1",000270aa14c12377979952c7489efc5b7bc48f088481efc6d96cac89c6cbc962,end,next_use,48002,90133.0,27581.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",000299004aa96bce3f52eaea7a095c815ae36f3690da2fdb789d26036c5846c1,600,count,101683,101187.66666666667,80578.66666666667
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",000299004aa96bce3f52eaea7a095c815ae36f3690da2fdb789d26036c5846c1,600,learned,52119,20609.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",000299004aa96bce3f52eaea7a095c815ae36f3690da2fdb789d26036c5846c1,600,lfu,52119,20609.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",000299004aa96bce3f52eaea7a095c815ae36f3690da2fdb789d26036c5846c1,600,lru,101683,101187.66666666667,80578.66666666667
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",000299004aa96bce3f52eaea7a095c815ae36f3690da2fdb789d26036c5846c1,600,next_use,101683,101187.66666666667,80578.66666666667
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",000299004aa96bce3f52eaea7a095c815ae36f3690da2fdb789d26036c5846c1,end,count,101683,100685.66666666667,79223.33333333333
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",000299004aa96bce3f52eaea7a095c815ae36f3690da2fdb789d26036c5846c1,end,learned,53143,21462.333333333332,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",000299004aa96bce3f52eaea7a095c815ae36f3690da2fdb789d26036c5846c1,end,lfu,53143,21462.333333333332,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",000299004aa96bce3f52eaea7a095c815ae36f3690da2fdb789d26036c5846c1,end,lru,101683,100685.66666666667,79223.33333333333
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",000299004aa96bce3f52eaea7a095c815ae36f3690da2fdb789d26036c5846c1,end,next_use,101683,100685.66666666667,79223.33333333333
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",0002e081d682c5fb35c5b323dbaa3fae4f5e6bd2afbd7455706b54dd6e7bd440,600,count,32449,12779.666666666666,-41530.666666666664
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",0002e081d682c5fb35c5b323dbaa3fae4f5e6bd2afbd7455706b54dd6e7bd440,600,learned,0,54310.333333333336,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",0002e081d682c5fb35c5b323dbaa3fae4f5e6bd2afbd7455706b54dd6e7bd440,600,lfu,53465,76982.0,22671.666666666668
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",0002e081d682c5fb35c5b323dbaa3fae4f5e6bd2afbd7455706b54dd6e7bd440,600,lru,32449,12779.666666666666,-41530.666666666664
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",0002e081d682c5fb35c5b323dbaa3fae4f5e6bd2afbd7455706b54dd6e7bd440,600,next_use,32449,12779.666666666666,-41530.666666666664
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",0002e081d682c5fb35c5b323dbaa3fae4f5e6bd2afbd7455706b54dd6e7bd440,end,count,0,6331.0,-54259.666666666664
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",0002e081d682c5fb35c5b323dbaa3fae4f5e6bd2afbd7455706b54dd6e7bd440,end,learned,1669,60590.666666666664,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",0002e081d682c5fb35c5b323dbaa3fae4f5e6bd2afbd7455706b54dd6e7bd440,end,lfu,4120,56504.666666666664,-4086.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",0002e081d682c5fb35c5b323dbaa3fae4f5e6bd2afbd7455706b54dd6e7bd440,end,lru,0,6331.0,-54259.666666666664
"toolagent_trace|l1=0.02,l2x4|pi0|s=2",0002e081d682c5fb35c5b323dbaa3fae4f5e6bd2afbd7455706b54dd6e7bd440,end,next_use,0,6331.0,-54259.666666666664
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",0000e11b40cbe4f1774bda87e6484f10923e59e038d7b366c2bed497cc05e340,600,count,115850,62218.0,8896.666666666666
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",0000e11b40cbe4f1774bda87e6484f10923e59e038d7b366c2bed497cc05e340,600,learned,47048,53321.333333333336,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",0000e11b40cbe4f1774bda87e6484f10923e59e038d7b366c2bed497cc05e340,600,lfu,81441,66535.33333333333,13214.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",0000e11b40cbe4f1774bda87e6484f10923e59e038d7b366c2bed497cc05e340,600,lru,115850,62218.0,8896.666666666666
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",0000e11b40cbe4f1774bda87e6484f10923e59e038d7b366c2bed497cc05e340,600,next_use,115850,62218.0,8896.666666666666
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",0000e11b40cbe4f1774bda87e6484f10923e59e038d7b366c2bed497cc05e340,end,count,48566,71778.0,21039.666666666668
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",0000e11b40cbe4f1774bda87e6484f10923e59e038d7b366c2bed497cc05e340,end,learned,0,50738.333333333336,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",0000e11b40cbe4f1774bda87e6484f10923e59e038d7b366c2bed497cc05e340,end,lfu,57847,100596.0,49857.666666666664
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",0000e11b40cbe4f1774bda87e6484f10923e59e038d7b366c2bed497cc05e340,end,lru,48566,71778.0,21039.666666666668
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",0000e11b40cbe4f1774bda87e6484f10923e59e038d7b366c2bed497cc05e340,end,next_use,48566,71778.0,21039.666666666668
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",00018f6ab1a9ffe31d52e0bdc8600cc93b0ef04edef8860a53a4c6aaf6a91b25,600,count,33915,49367.0,5318.666666666667
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",00018f6ab1a9ffe31d52e0bdc8600cc93b0ef04edef8860a53a4c6aaf6a91b25,600,learned,23803,44048.333333333336,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",00018f6ab1a9ffe31d52e0bdc8600cc93b0ef04edef8860a53a4c6aaf6a91b25,600,lfu,52499,77005.0,32956.666666666664
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",00018f6ab1a9ffe31d52e0bdc8600cc93b0ef04edef8860a53a4c6aaf6a91b25,600,lru,33915,49367.0,5318.666666666667
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",00018f6ab1a9ffe31d52e0bdc8600cc93b0ef04edef8860a53a4c6aaf6a91b25,600,next_use,33915,49367.0,5318.666666666667
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",00018f6ab1a9ffe31d52e0bdc8600cc93b0ef04edef8860a53a4c6aaf6a91b25,end,count,74200,76221.66666666667,2755.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",00018f6ab1a9ffe31d52e0bdc8600cc93b0ef04edef8860a53a4c6aaf6a91b25,end,learned,7126,73466.66666666667,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",00018f6ab1a9ffe31d52e0bdc8600cc93b0ef04edef8860a53a4c6aaf6a91b25,end,lfu,107466,159066.66666666666,85600.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",00018f6ab1a9ffe31d52e0bdc8600cc93b0ef04edef8860a53a4c6aaf6a91b25,end,lru,74200,76221.66666666667,2755.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=3",00018f6ab1a9ffe31d52e0bdc8600cc93b0ef04edef8860a53a4c6aaf6a91b25,end,next_use,74200,76221.66666666667,2755.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",00016c0a2a7031c064793c037bdcfd18d762dd94ffe7d745039cb1924444e988,600,count,0,39538.333333333336,-2082.6666666666665
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",00016c0a2a7031c064793c037bdcfd18d762dd94ffe7d745039cb1924444e988,600,learned,6109,41621.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",00016c0a2a7031c064793c037bdcfd18d762dd94ffe7d745039cb1924444e988,600,lfu,21382,13822.666666666666,-27798.333333333332
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",00016c0a2a7031c064793c037bdcfd18d762dd94ffe7d745039cb1924444e988,600,lru,0,39538.333333333336,-2082.6666666666665
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",00016c0a2a7031c064793c037bdcfd18d762dd94ffe7d745039cb1924444e988,600,next_use,0,39538.333333333336,-2082.6666666666665
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",00016c0a2a7031c064793c037bdcfd18d762dd94ffe7d745039cb1924444e988,end,count,0,39197.0,-6670.666666666667
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",00016c0a2a7031c064793c037bdcfd18d762dd94ffe7d745039cb1924444e988,end,learned,17343,45867.666666666664,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",00016c0a2a7031c064793c037bdcfd18d762dd94ffe7d745039cb1924444e988,end,lfu,8582,10921.333333333334,-34946.333333333336
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",00016c0a2a7031c064793c037bdcfd18d762dd94ffe7d745039cb1924444e988,end,lru,0,39197.0,-6670.666666666667
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",00016c0a2a7031c064793c037bdcfd18d762dd94ffe7d745039cb1924444e988,end,next_use,0,39197.0,-6670.666666666667
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",000252fd992129ed8e3c24a217feea514d7267ffe92ccd540a6981f49cc0422e,600,count,44997,24064.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",000252fd992129ed8e3c24a217feea514d7267ffe92ccd540a6981f49cc0422e,600,learned,44997,24064.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",000252fd992129ed8e3c24a217feea514d7267ffe92ccd540a6981f49cc0422e,600,lfu,44997,24064.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",000252fd992129ed8e3c24a217feea514d7267ffe92ccd540a6981f49cc0422e,600,lru,15813,33609.666666666664,9545.666666666666
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",000252fd992129ed8e3c24a217feea514d7267ffe92ccd540a6981f49cc0422e,600,next_use,44997,24064.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",000252fd992129ed8e3c24a217feea514d7267ffe92ccd540a6981f49cc0422e,end,count,65788,28850.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",000252fd992129ed8e3c24a217feea514d7267ffe92ccd540a6981f49cc0422e,end,learned,65788,28850.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",000252fd992129ed8e3c24a217feea514d7267ffe92ccd540a6981f49cc0422e,end,lfu,65788,28850.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",000252fd992129ed8e3c24a217feea514d7267ffe92ccd540a6981f49cc0422e,end,lru,120644,81598.33333333333,52748.333333333336
"toolagent_trace|l1=0.02,l2x4|pi0|s=4",000252fd992129ed8e3c24a217feea514d7267ffe92ccd540a6981f49cc0422e,end,next_use,65788,28850.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0000fcdaf4e9308400ec985766b171c6cfb08b16cb0314b8b4f5b742c71aa164,600,count,20280,30963.333333333332,-24458.333333333332
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0000fcdaf4e9308400ec985766b171c6cfb08b16cb0314b8b4f5b742c71aa164,600,learned,53137,55421.666666666664,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0000fcdaf4e9308400ec985766b171c6cfb08b16cb0314b8b4f5b742c71aa164,600,lfu,53137,55421.666666666664,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0000fcdaf4e9308400ec985766b171c6cfb08b16cb0314b8b4f5b742c71aa164,600,lru,20280,30963.333333333332,-24458.333333333332
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0000fcdaf4e9308400ec985766b171c6cfb08b16cb0314b8b4f5b742c71aa164,600,next_use,20280,30963.333333333332,-24458.333333333332
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0000fcdaf4e9308400ec985766b171c6cfb08b16cb0314b8b4f5b742c71aa164,end,count,28722,70765.0,32747.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0000fcdaf4e9308400ec985766b171c6cfb08b16cb0314b8b4f5b742c71aa164,end,learned,18412,38018.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0000fcdaf4e9308400ec985766b171c6cfb08b16cb0314b8b4f5b742c71aa164,end,lfu,18412,38018.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0000fcdaf4e9308400ec985766b171c6cfb08b16cb0314b8b4f5b742c71aa164,end,lru,28722,70765.0,32747.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0000fcdaf4e9308400ec985766b171c6cfb08b16cb0314b8b4f5b742c71aa164,end,next_use,28722,70765.0,32747.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0001bb6bc788def8477c18618514d663b489ab03d2710a5e4dca41990323f613,600,count,32574,87333.0,51020.333333333336
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0001bb6bc788def8477c18618514d663b489ab03d2710a5e4dca41990323f613,600,learned,24653,36312.666666666664,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0001bb6bc788def8477c18618514d663b489ab03d2710a5e4dca41990323f613,600,lfu,24653,36312.666666666664,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0001bb6bc788def8477c18618514d663b489ab03d2710a5e4dca41990323f613,600,lru,32574,87333.0,51020.333333333336
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0001bb6bc788def8477c18618514d663b489ab03d2710a5e4dca41990323f613,600,next_use,32574,87333.0,51020.333333333336
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0001bb6bc788def8477c18618514d663b489ab03d2710a5e4dca41990323f613,end,count,34477,84496.33333333333,54261.333333333336
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0001bb6bc788def8477c18618514d663b489ab03d2710a5e4dca41990323f613,end,learned,25620,30235.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0001bb6bc788def8477c18618514d663b489ab03d2710a5e4dca41990323f613,end,lfu,25620,30235.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0001bb6bc788def8477c18618514d663b489ab03d2710a5e4dca41990323f613,end,lru,34477,84496.33333333333,54261.333333333336
"toolagent_trace|l1=0.02,l2x4|pi3|s=0",0001bb6bc788def8477c18618514d663b489ab03d2710a5e4dca41990323f613,end,next_use,34477,84496.33333333333,54261.333333333336
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0000588f54e301ace16ab932b47f784b622ecd2164f6ebb54f89c424fed46cc9,600,count,34892,27622.333333333332,14767.333333333334
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0000588f54e301ace16ab932b47f784b622ecd2164f6ebb54f89c424fed46cc9,600,learned,0,12855.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0000588f54e301ace16ab932b47f784b622ecd2164f6ebb54f89c424fed46cc9,600,lfu,0,12855.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0000588f54e301ace16ab932b47f784b622ecd2164f6ebb54f89c424fed46cc9,600,lru,34892,27622.333333333332,14767.333333333334
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0000588f54e301ace16ab932b47f784b622ecd2164f6ebb54f89c424fed46cc9,600,next_use,34892,27622.333333333332,14767.333333333334
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0000588f54e301ace16ab932b47f784b622ecd2164f6ebb54f89c424fed46cc9,end,count,57631,36272.666666666664,1352.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0000588f54e301ace16ab932b47f784b622ecd2164f6ebb54f89c424fed46cc9,end,learned,35877,34920.666666666664,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0000588f54e301ace16ab932b47f784b622ecd2164f6ebb54f89c424fed46cc9,end,lfu,35877,34920.666666666664,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0000588f54e301ace16ab932b47f784b622ecd2164f6ebb54f89c424fed46cc9,end,lru,57631,36272.666666666664,1352.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0000588f54e301ace16ab932b47f784b622ecd2164f6ebb54f89c424fed46cc9,end,next_use,57631,36272.666666666664,1352.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0001d104f6bb4bf89424e25988cd43c69e27dccdfbc2ee50ac93e0289785d9a3,600,count,58454,78057.33333333333,42162.333333333336
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0001d104f6bb4bf89424e25988cd43c69e27dccdfbc2ee50ac93e0289785d9a3,600,learned,13641,35895.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0001d104f6bb4bf89424e25988cd43c69e27dccdfbc2ee50ac93e0289785d9a3,600,lfu,13641,35895.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0001d104f6bb4bf89424e25988cd43c69e27dccdfbc2ee50ac93e0289785d9a3,600,lru,58454,78057.33333333333,42162.333333333336
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0001d104f6bb4bf89424e25988cd43c69e27dccdfbc2ee50ac93e0289785d9a3,600,next_use,58454,78057.33333333333,42162.333333333336
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0001d104f6bb4bf89424e25988cd43c69e27dccdfbc2ee50ac93e0289785d9a3,end,count,57460,77896.66666666667,41319.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0001d104f6bb4bf89424e25988cd43c69e27dccdfbc2ee50ac93e0289785d9a3,end,learned,14153,36577.666666666664,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0001d104f6bb4bf89424e25988cd43c69e27dccdfbc2ee50ac93e0289785d9a3,end,lfu,14153,36577.666666666664,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0001d104f6bb4bf89424e25988cd43c69e27dccdfbc2ee50ac93e0289785d9a3,end,lru,57460,77896.66666666667,41319.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=1",0001d104f6bb4bf89424e25988cd43c69e27dccdfbc2ee50ac93e0289785d9a3,end,next_use,57460,77896.66666666667,41319.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002168818129b45d157ed964fa25aea643929244c84a9a6f5b2dc565b5b052c,600,count,45215,32920.0,-8730.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002168818129b45d157ed964fa25aea643929244c84a9a6f5b2dc565b5b052c,600,learned,29503,41650.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002168818129b45d157ed964fa25aea643929244c84a9a6f5b2dc565b5b052c,600,lfu,129764,85234.66666666667,43584.666666666664
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002168818129b45d157ed964fa25aea643929244c84a9a6f5b2dc565b5b052c,600,lru,45215,32920.0,-8730.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002168818129b45d157ed964fa25aea643929244c84a9a6f5b2dc565b5b052c,600,next_use,45215,32920.0,-8730.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002168818129b45d157ed964fa25aea643929244c84a9a6f5b2dc565b5b052c,end,count,54112,34103.333333333336,2900.3333333333335
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002168818129b45d157ed964fa25aea643929244c84a9a6f5b2dc565b5b052c,end,learned,0,31203.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002168818129b45d157ed964fa25aea643929244c84a9a6f5b2dc565b5b052c,end,lfu,162683,94090.0,62887.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002168818129b45d157ed964fa25aea643929244c84a9a6f5b2dc565b5b052c,end,lru,54112,34103.333333333336,2900.3333333333335
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002168818129b45d157ed964fa25aea643929244c84a9a6f5b2dc565b5b052c,end,next_use,54112,34103.333333333336,2900.3333333333335
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002a3e3aaacaa45ce574d41a2327eb41a07230a111c51b8527c9b6a14d999c7,600,count,48984,53635.666666666664,-23912.333333333332
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002a3e3aaacaa45ce574d41a2327eb41a07230a111c51b8527c9b6a14d999c7,600,learned,77533,77548.0,0.0
