trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,requested_tokens,requested_blocks,measured_requests,l1_avoided_tokens,l2_avoided_tokens,avoided_prefill_tokens,l2_present_unusable_tokens,attribution_measured_requests,fully_served_requests,beyond_prefix_tokens,beyond_prefix_blocks,l2_hit_tokens,l2_hit_blocks_checked,downstream_absent_tokens,downstream_absent_blocks,unexplained_states,unexplained_after_promotion,root_rejected_tokens,root_rejected_blocks,unusable_after_rejected_tokens,unusable_after_rejected_blocks,absent_rejected_tokens,absent_rejected_blocks,downstream_rejected_tokens,downstream_rejected_blocks,root_evicted_tokens,root_evicted_blocks,unusable_after_evicted_tokens,unusable_after_evicted_blocks,absent_evicted_tokens,absent_evicted_blocks,downstream_evicted_tokens,downstream_evicted_blocks,root_compulsory_tokens,root_compulsory_blocks,unusable_after_compulsory_tokens,unusable_after_compulsory_blocks,absent_compulsory_tokens,absent_compulsory_blocks,downstream_compulsory_tokens,downstream_compulsory_blocks,root_unexplained_tokens,root_unexplained_blocks,unusable_after_unexplained_tokens,unusable_after_unexplained_blocks,absent_unexplained_tokens,absent_unexplained_blocks,downstream_unexplained_tokens,downstream_unexplained_blocks,root_loss_tokens,unusable_tokens,decision_loss_tokens,absent_loss_tokens,perblock_decision_loss_tokens,attribution_partition_verified,requested_tokens_share_of_input,l1_avoided_tokens_share_of_input,l2_avoided_tokens_share_of_input,avoided_prefill_tokens_share_of_input,l2_present_unusable_tokens_share_of_input,beyond_prefix_tokens_share_of_input,l2_hit_tokens_share_of_input,downstream_absent_tokens_share_of_input,root_rejected_tokens_share_of_input,unusable_after_rejected_tokens_share_of_input,absent_rejected_tokens_share_of_input,downstream_rejected_tokens_share_of_input,root_evicted_tokens_share_of_input,unusable_after_evicted_tokens_share_of_input,absent_evicted_tokens_share_of_input,downstream_evicted_tokens_share_of_input,root_compulsory_tokens_share_of_input,unusable_after_compulsory_tokens_share_of_input,absent_compulsory_tokens_share_of_input,downstream_compulsory_tokens_share_of_input,root_unexplained_tokens_share_of_input,unusable_after_unexplained_tokens_share_of_input,absent_unexplained_tokens_share_of_input,downstream_unexplained_tokens_share_of_input,root_loss_tokens_share_of_input,unusable_tokens_share_of_input,decision_loss_tokens_share_of_input,absent_loss_tokens_share_of_input,perblock_decision_loss_tokens_share_of_input,published_pi0_loss_reference_status
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,2,pi2,83026370,167732,9997,30578881,1925120,32504001,1933312,9997,33,52447489,107989,1925120,3760,44252414,90489,0,0,692174,1368,390656,763,8338735,16322,7646561,14954,349545,693,1542656,3013,6378138,12485,6028593,11792,3294924,7903,0,0,33872184,71646,30577260,63743,0,0,0,0,0,0,0,0,4336643,1933312,2975031,48589057,16650185,True,1.0,0.3683032390793431,0.023186850153752357,0.3914900892330955,0.023285517601215132,0.6316967609206569,0.023186850153752357,0.5329922770319839,0.008336797092297303,0.00470520390088113,0.10043477752911514,0.09209798043681784,0.0042100479642793,0.018580313700334004,0.07682062939762391,0.07261058143334462,0.03968527107712887,0.0,0.40796898623895034,0.36828371516182146,0.0,0.0,0.0,0.0,0.05223211613370547,0.023285517601215132,0.03583236265779174,0.5852243931656894,0.2005409245279542,not_applicable_to_updated_policy
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,3,pi3,83026370,167732,9997,30578881,2189499,32768380,1116791,9997,38,52447489,107989,2189499,4281,44802709,91567,0,0,667260,1312,86647,170,9235643,18063,8568383,16751,392778,781,1030144,2012,6033372,11817,5640594,11036,3278452,7866,0,0,33872184,71646,30593732,63780,0,0,0,0,0,0,0,0,4338490,1116791,2176829,49141199,16385806,True,1.0,0.3683032390793431,0.026371127630896062,0.39467436671023914,0.013451039711840949,0.6316967609206569,0.026371127630896062,0.539620231499944,0.008036723754151844,0.001043608193396869,0.11123746587981626,0.10320074212566441,0.00473076204584158,0.01240743151844408,0.07266814145915328,0.0679373794133117,0.03948687627798252,0.0,0.40796898623895034,0.3684821099609678,0.0,0.0,0.0,0.0,0.05225436207797595,0.013451039711840949,0.026218525511834373,0.5918745935779198,0.1973566470508105,not_applicable_to_updated_policy
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,0,pi0,83026370,167732,9997,30578881,3160576,33739457,857600,9997,33,52447489,107989,3160576,6173,44100001,90177,0,0,432433,859,25600,50,6146002,12036,5713569,11177,563475,1116,832000,1625,8411127,16459,7847652,15343,3333404,7989,0,0,33872184,71646,30538780,63657,0,0,0,0,0,0,0,0,4329312,857600,1853508,48429313,15414729,True,1.0,0.3683032390793431,0.03806713457423226,0.40637037365357537,0.01032924840625936,0.6316967609206569,0.03806713457423226,0.5311565590546714,0.005208381385335767,0.00030833577332117497,0.074024698418105,0.06881631703276923,0.006786699213755822,0.010020912632938186,0.10130669328310993,0.09451999406935412,0.04014873828640226,0.0,0.40796898623895034,0.3678202479525481,0.0,0.0,0.0,0.0,0.052143818885493846,0.01032924840625936,0.02232432900535095,0.5833003779401653,0.1856606401074743,unavailable_for_cell
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,1,pi1,83026370,167732,9997,30578881,2387030,32965911,1044634,9997,40,52447489,107989,2387030,4668,44677880,91323,0,0,627251,1235,100506,197,8837164,17285,8209913,16050,431352,854,944128,1844,6306477,12349,5875125,11495,3279342,7868,0,0,33872184,71646,30592842,63778,0,0,0,0,0,0,0,0,4337945,1044634,2103237,49015825,16188275,True,1.0,0.3683032390793431,0.028750263319954852,0.39705350239929793,0.012581954383890323,0.6316967609206569,0.028750263319954852,0.5381167453183849,0.007554840709042199,0.001210531063805391,0.10643803890257998,0.09888319819353779,0.005195361425532635,0.011371423320084933,0.07595751807528138,0.07076215664974875,0.039497595763851895,0.0,0.40796898623895034,0.36847139047509847,0.0,0.0,0.0,0.0,0.05224779789842673,0.012581954383890323,0.025332156518465158,0.5903645432168118,0.1949775113617517,not_applicable_to_updated_policy
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,2,pi2,83026370,167732,9997,30578881,2025984,32604865,1769984,9997,33,52447489,107989,2025984,3957,44313865,90611,0,0,687959,1358,302080,590,8266620,16180,7578661,14822,360928,717,1467904,2867,6512717,12749,6151789,12032,3288769,7889,0,0,33872184,71646,30583415,63757,0,0,0,0,0,0,0,0,4337656,1769984,2818871,48651521,16549321,True,1.0,0.3683032390793431,0.024401693100637785,0.39270493217998087,0.021318335367426035,0.6316967609206569,0.024401693100637785,0.5337324153759824,0.008286030088994617,0.0036383621251898646,0.09956619806454263,0.09128016797554801,0.0043471489841119156,0.01767997324223617,0.0784415481491001,0.07409439916498818,0.03961113800350419,0.0,0.40796898623895034,0.36835784823544615,0.0,0.0,0.0,0.0,0.05224431707661072,0.021318335367426035,0.03395151444053257,0.5859767324525931,0.19932608158106876,not_applicable_to_updated_policy
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,3,pi3,83026370,167732,9997,30578881,2217520,32796401,1116791,9997,37,52447489,107989,2217520,4335,44774524,91512,0,0,655627,1289,89719,176,9040188,17679,8384561,16390,404550,805,1027072,2006,6200806,12147,5796256,11342,3278477,7866,0,0,33872184,71646,30593707,63780,0,0,0,0,0,0,0,0,4338654,1116791,2176968,49113178,16357785,True,1.0,0.3683032390793431,0.02670862281465515,0.3950118618939983,0.013451039711840949,0.6316967609206569,0.02670862281465515,0.539280761040137,0.007896611642782889,0.00108060848619541,0.10888333429487523,0.10098672265209234,0.0048725483241047396,0.012370431225645538,0.07468477786033521,0.06981222953623048,0.03948717738713616,0.0,0.40796898623895034,0.3684818088518142,0.0,0.0,0.0,0.0,0.05225633735402379,0.013451039711840949,0.026220199678728576,0.5915370983941608,0.1970191518670514,not_applicable_to_updated_policy
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,0,pi0,83026370,167732,9997,30578881,9107587,39686468,1145344,9997,55,52447489,107989,9107587,17803,37903536,78007,0,0,6736,19,0,0,14856,36,8120,17,778659,1547,1145344,2237,8307518,16267,7528859,14720,3505627,8376,0,0,33872184,71646,30366557,63270,0,0,0,0,0,0,0,0,4291022,1145344,1930739,42194558,9467718,True,1.0,0.3683032390793431,0.10969511252870624,0.4779983516080493,0.013794942498389367,0.6316967609206569,0.10969511252870624,0.4565240657877732,8.113085035513416e-05,0.0,0.00017893110345544434,9.780025310031018e-05,0.009378454098378624,0.013794942498389367,0.10005878855115549,0.09068033445277687,0.042223055157054316,0.0,0.40796898623895034,0.365745931081896,0.0,0.0,0.0,0.0,0.051682640105788075,0.013794942498389367,0.023254527447123124,0.5082067058935613,0.1140326621530003,matched
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,1,pi1,83026370,167732,9997,30578881,9076148,39655029,1349251,9997,52,52447489,107989,9076148,17739,37724588,77669,0,0,39345,94,151171,296,160785,337,121440,243,770145,1518,1198080,2340,7989121,15631,7218976,14113,3488012,8333,0,0,33872184,71646,30384172,63313,0,0,0,0,0,0,0,0,4297502,1349251,2158741,42022090,9499157,True,1.0,0.3683032390793431,0.10931644970146231,0.4776196887808054,0.01625087306599096,0.6316967609206569,0.10931644970146231,0.4543687505547936,0.0004738855859891261,0.0018207588745599741,0.0019365534106814497,0.0014626678246923237,0.009275908365017042,0.014430114191430988,0.09622389850357181,0.08694799013855478,0.04201089364740383,0.0,0.40796898623895034,0.3659580925915465,0.0,0.0,0.0,0.0,0.05176068759841,0.01625087306599096,0.02600066701699713,0.5061294381532037,0.11441132498024423,not_applicable_to_updated_policy
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,2,pi2,83026370,167732,9997,30578881,9463272,40042153,965120,9997,69,52447489,107989,9463272,18504,37729100,77672,0,0,25707,53,87552,171,179673,355,153966,302,760689,1506,877568,1714,7967240,15599,7206551,14093,3503601,8369,0,0,33872184,71646,30368583,63277,0,0,0,0,0,0,0,0,4289997,965120,1751516,42019097,9112033,True,1.0,0.3683032390793431,0.11397911290111805,0.48228235198046115,0.011624258654208295,0.6316967609206569,0.11397911290111805,0.4544230947348415,0.0003096245204987283,0.0010545083447584182,0.002164047398434979,0.001854422877936251,0.009162016838746533,0.010569750309449876,0.09596035572794523,0.0867983388891987,0.04219865327124382,0.0,0.40796898623895034,0.3657703329677065,0.0,0.0,0.0,0.0,0.05167029463048908,0.011624258654208295,0.02109590001345356,0.5060933893653305,0.10974866178058851,not_applicable_to_updated_policy
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,3,pi3,83026370,167732,9997,30578881,9389325,39968206,1126912,9997,52,52447489,107989,9389325,18351,37636825,77492,0,0,17159,49,15360,30,77505,176,60346,127,765604,1511,1111552,2171,7981563,15615,7215959,14104,3511664,8385,0,0,33872184,71646,30360520,63261,0,0,0,0,0,0,0,0,4294427,1126912,1909675,41931252,9185980,True,1.0,0.3683032390793431,0.11308846815776723,0.48139170723711033,0.013572940741598122,0.6316967609206569,0.11308846815776723,0.45331170084877853,0.0002066692786882047,0.00018500146399270497,0.0009334985980960025,0.0007268293194077978,0.00922121489835097,0.013387939277605416,0.0961328671842452,0.08691165228589423,0.04229576699547385,0.0,0.40796898623895034,0.3656732192434765,0.0,0.0,0.0,0.0,0.05172365117251302,0.013572940741598122,0.023000824918637294,0.5050353520212916,0.11063930652393932,not_applicable_to_updated_policy
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,0,pi0,83026370,167732,9997,30578881,9188725,39767606,1082368,9997,49,52447489,107989,9188725,17958,37883113,77969,0,0,6495,19,12800,25,13420,34,6925,15,769364,1529,1069568,2089,8290792,16237,7521428,14708,3517424,8400,0,0,33872184,71646,30354760,63246,0,0,0,0,0,0,0,0,4293283,1082368,1858227,42176396,9386580,True,1.0,0.3683032390793431,0.11067236830900833,0.47897560738835143,0.013036436496019276,0.6316967609206569,0.11067236830900833,0.45627808369798656,7.822815811410278e-05,0.00015416788666058748,0.00016163539367070967,8.340723555660689e-05,0.009266501715057517,0.012882268609358689,0.09985733448300824,0.09059083276795071,0.04236514254447111,0.0,0.40796898623895034,0.36560384369447924,0.0,0.0,0.0,0.0,0.05170987241764273,0.013036436496019276,0.022381166369190898,0.5079879561156293,0.11305540637269822,matched
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,1,pi1,83026370,167732,9997,30578881,9222823,39801704,1187840,9997,56,52447489,107989,9222823,18029,37740547,77699,0,0,22038,58,60416,118,127091,273,105053,215,782902,1541,1127424,2202,8037551,15721,7254649,14180,3491339,8342,0,0,33872184,71646,30380845,63304,0,0,0,0,0,0,0,0,4296279,1187840,1992780,42036826,9352482,True,1.0,0.3683032390793431,0.11108305710583276,0.47938629618517586,0.014306779882102518,0.6316967609206569,0.11108305710583276,0.4545609665941074,0.00026543374111140833,0.0007276724250379729,0.001530730537779744,0.0012652967966683356,0.00942955834393338,0.013579107457064544,0.09680720715599152,0.08737764881205815,0.04205096525356944,0.0,0.40796898623895034,0.3659180209853809,0.0,0.0,0.0,0.0,0.05174595733861423,0.014306779882102518,0.024001771967147305,0.5063069239327216,0.11264471757587378,not_applicable_to_updated_policy
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,2,pi2,83026370,167732,9997,30578881,9169102,39747983,1230967,9997,67,52447489,107989,9169102,17928,37756450,77726,0,0,39630,81,102400,200,210270,419,170640,338,764767,1515,1128567,2205,7964966,15591,7200199,14076,3486573,8334,0,0,33872184,71646,30385611,63312,0,0,0,0,0,0,0,0,4290970,1230967,2035364,42047420,9406203,True,1.0,0.3683032390793431,0.11043602171213797,0.47873926079148105,0.014826217260853388,0.6316967609206569,0.11043602171213797,0.45475250814891705,0.00047731823034055323,0.0012333430932846999,0.00253256886938451,0.002055250639043957,0.009211133763887304,0.01359287416756869,0.09593296683933068,0.08672183307544339,0.04199356180452066,0.0,0.40796898623895034,0.3659754244344297,0.0,0.0,0.0,0.0,0.05168201379874852,0.014826217260853388,0.024514669255081247,0.5064345219476656,0.11329175296956859,not_applicable_to_updated_policy
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,3,pi3,83026370,167732,9997,30578881,9342806,39921687,1062019,9997,52,52447489,107989,9342806,18260,37748275,77709,0,0,29146,72,73347,144,126642,269,97496,197,763734,1508,988672,1931,8043838,15739,7280104,14231,3501509,8365,0,0,33872184,71646,30370675,63281,0,0,0,0,0,0,0,0,4294389,1062019,1854899,42042664,9232499,True,1.0,0.3683032390793431,0.1125281762890513,0.4808314153683944,0.012791345689327379,0.6316967609206569,0.1125281762890513,0.4546540454556787,0.0003510450956726158,0.0008834181236636023,0.001525322617380478,0.0011742775217078623,0.00919869193365915,0.011907927565663777,0.0968829300859474,0.08768423815228825,0.042173456457267736,0.0,0.40796898623895034,0.3657955297816826,0.0,0.0,0.0,0.0,0.0517231934865995,0.012791345689327379,0.022341082718659144,0.5063772389422783,0.11119959839265525,not_applicable_to_updated_policy
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,0,pi0,83026370,167732,9997,30578881,9184702,39763583,1092727,9997,51,52447489,107989,9184702,17950,37877947,77958,0,0,4649,14,2560,5,14049,35,9400,21,773645,1538,1090167,2130,8283827,16223,7510182,14685,3513819,8394,0,0,33872184,71646,30358365,63252,0,0,0,0,0,0,0,0,4292113,1092727,1871021,42170060,9390603,True,1.0,0.3683032390793431,0.11062391382400555,0.47892715290334864,0.013161204084919045,0.6316967609206569,0.11062391382400555,0.45621586250247964,5.5994258209771184e-05,3.08335773321175e-05,0.00016921129997614012,0.00011321704176636892,0.009318063646525796,0.013130370507586926,0.09977344547280581,0.09045538182628002,0.042321722604517095,0.0,0.40796898623895034,0.36564726363443323,0.0,0.0,0.0,0.0,0.051695780509252665,0.013161204084919045,0.022535261989654613,0.5079116430117323,0.113103860857701,matched
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,1,pi1,83026370,167732,9997,30578881,9122915,39701796,1278976,9997,53,52447489,107989,9122915,17831,37750568,77716,0,0,22209,58,90624,177,110024,238,87815,180,773419,1527,1188352,2321,8063390,15776,7289971,14249,3499402,8359,0,0,33872184,71646,30372782,63287,0,0,0,0,0,0,0,0,4295030,1278976,2074604,42045598,9452390,True,1.0,0.3683032390793431,0.1098797285729823,0.4781829676523254,0.0154044552351259,0.6316967609206569,0.1098797285729823,0.45468166318725,0.00026749332772226463,0.0010915086375569594,0.0013251693407769123,0.0010576760130546477,0.009315341619776946,0.01431294659756894,0.09711842153282144,0.0878030799130445,0.042148078977799465,0.0,0.40796898623895034,0.3658209072611509,0.0,0.0,0.0,0.0,0.051730913925298674,0.0154044552351259,0.024987290182625112,0.5064125771125487,0.11384804610872425,not_applicable_to_updated_policy
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,2,pi2,83026370,167732,9997,30578881,9451939,40030820,1003520,9997,61,52447489,107989,9451939,18478,37699491,77615,0,0,44878,97,95744,187,352030,701,307152,604,741079,1465,907776,1773,7767816,15204,7026737,13739,3506582,8374,0,0,33872184,71646,30365602,63272,0,0,0,0,0,0,0,0,4292539,1003520,1789477,41992030,9123366,True,1.0,0.3683032390793431,0.11384261409959269,0.4821458531789358,0.012086762314190059,0.6316967609206569,0.11384261409959269,0.45406647309764353,0.0005405270638713941,0.0011531757922211942,0.004239978214150516,0.0036994511502791223,0.008925826818636054,0.010933586521968864,0.09355842005377328,0.08463259323513722,0.042234557526723136,0.0,0.40796898623895034,0.3657344287122272,0.0,0.0,0.0,0.0,0.05170091140923058,0.012086762314190059,0.021553116196697506,0.5057673845068742,0.10988516058211385,not_applicable_to_updated_policy
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,3,pi3,83026370,167732,9997,30578881,9347213,39926094,1150976,9997,58,52447489,107989,9347213,18272,37655913,77530,0,0,37766,87,110592,216,207310,426,169544,339,744771,1468,1040384,2032,7869806,15397,7125035,13929,3510850,8384,0,0,33872184,71646,30361334,63262,0,0,0,0,0,0,0,0,4293387,1150976,1933513,41949300,9228092,True,1.0,0.3683032390793431,0.1125812558106539,0.480884494889997,0.013862776368520026,0.6316967609206569,0.1125812558106539,0.45354160370976115,0.0004548675318456052,0.0013320105407474757,0.002496917545594249,0.002042050013748644,0.008970294618444717,0.01253076582777255,0.09478682495693838,0.08581653033849367,0.04228596288143153,0.0,0.40796898623895034,0.36568302335751884,0.0,0.0,0.0,0.0,0.05171112503172185,0.013862776368520026,0.02328793851881035,0.505252728741483,0.11114651887105266,not_applicable_to_updated_policy
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,0,pi0,83026370,167732,9997,30578881,9197210,39776091,1050254,9997,53,52447489,107989,9197210,17977,37906895,78016,0,0,6212,15,1536,3,12320,28,6108,13,771425,1533,1048718,2049,8315521,16286,7544096,14753,3515493,8396,0,0,33872184,71646,30356691,63250,0,0,0,0,0,0,0,0,4293130,1050254,1827891,42200025,9378095,True,1.0,0.3683032390793431,0.1107745647557517,0.4790778038350948,0.012649643721627237,0.6316967609206569,0.1107745647557517,0.45656452281365545,7.481960249496636e-05,1.8500146399270496e-05,0.00014838659091081545,7.356698841584908e-05,0.0092913251536831,0.012631143575227967,0.1001551796134168,0.0908638544597337,0.042341884873444424,0.0,0.40796898623895034,0.3656271013655059,0.0,0.0,0.0,0.0,0.051708029629622496,0.012649643721627237,0.022015788477805304,0.508272552443278,0.11295320992595485,matched
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,1,pi1,83026370,167732,9997,30578881,9147222,39726103,1254400,9997,52,52447489,107989,9147222,17878,37749931,77716,0,0,16052,48,52224,102,66522,154,50470,106,778532,1535,1202176,2348,8107161,15861,7328629,14326,3501352,8362,0,0,33872184,71646,30370832,63284,0,0,0,0,0,0,0,0,4295936,1254400,2048984,42045867,9428083,True,1.0,0.3683032390793431,0.11017249098087752,0.47847573006022065,0.015108452892737573,0.6316967609206569,0.11017249098087752,0.45467399092601546,0.00019333616536529297,0.0006290049775751969,0.0008012153247215312,0.0006078791593562382,0.009376924463878163,0.014479447915162376,0.09764561548336992,0.08826869101949177,0.042171565491782914,0.0,0.40796898623895034,0.3657974207471674,0.0,0.0,0.0,0.0,0.05174182612102637,0.015108452892737573,0.02467871352198103,0.5064158170470417,0.11355528370082903,not_applicable_to_updated_policy
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,2,pi2,83026370,167732,9997,30578881,9400312,39979193,1024643,9997,62,52447489,107989,9400312,18378,37730032,77674,0,0,27706,57,47747,94,208590,414,180884,357,762720,1513,976896,1908,7941760,15549,7179040,14036,3502076,8365,0,0,33872184,71646,30370108,63281,0,0,0,0,0,0,0,0,4292502,1024643,1815069,42022534,9174993,True,1.0,0.3683032390793431,0.11322079960860627,0.4815240386879494,0.012341175460278464,0.6316967609206569,0.11322079960860627,0.45443432008408896,0.0003337012084232997,0.0005750823503424274,0.002512334334260308,0.002178633125837008,0.009186478946387756,0.011766093109936036,0.0956534652785615,0.08646698633217374,0.042180285612872154,0.0,0.40796898623895034,0.3657887006260782,0.0,0.0,0.0,0.0,0.05170046576768321,0.012341175460278464,0.02186135561508952,0.5061347858517722,0.11050697507310027,not_applicable_to_updated_policy
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,3,pi3,83026370,167732,9997,30578881,9054971,39633852,1348608,9997,52,52447489,107989,9054971,17698,37747464,77712,0,0,33407,77,51200,100,152130,317,118723,240,774214,1532,1297408,2534,8019596,15694,7245382,14162,3488825,8336,0,0,33872184,71646,30383359,63310,0,0,0,0,0,0,0,0,4296446,1348608,2156229,42043910,9520334,True,1.0,0.3683032390793431,0.10906138615960206,0.4773646252389452,0.016243128538559495,0.6316967609206569,0.10906138615960206,0.45464427747473485,0.00040236613981798795,0.0006166715466423499,0.0018323094216933728,0.001429943281875385,0.009324916890862506,0.015626456991917146,0.09659095056185162,0.0872660336709891,0.04202068571708001,0.0,0.40796898623895034,0.36594830052187033,0.0,0.0,0.0,0.0,0.0517479687477605,0.016243128538559495,0.02597041156923999,0.5063922462224953,0.11466638852210448,not_applicable_to_updated_policy
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,0,pi0,83026370,167732,9997,30578881,9163277,39742158,1217536,9997,39,52447489,107989,9163277,17901,37775833,77752,0,0,11866,42,10240,20,18813,63,6947,21,723013,1436,1207296,2358,8175679,16001,7452666,14565,3555964,8480,0,0,33872184,71646,30316220,63166,0,0,0,0,0,0,0,0,4290843,1217536,1952415,42066676,9412028,True,1.0,0.3683032390793431,0.11036586327934125,0.4786691023586844,0.01466444937915508,0.6316967609206569,0.11036586327934125,0.45498596409791253,0.00014291844868082274,0.00012333430932847,0.00022659066029262752,8.367221161180477e-05,0.00870823329985401,0.01454111506982661,0.09847087136291759,0.08976263806306357,0.042829332415713225,0.0,0.40796898623895034,0.3651396538232371,0.0,0.0,0.0,0.0,0.05168048416424806,0.01466444937915508,0.023515601127689915,0.5066664482621606,0.1133619114023653,matched
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,1,pi1,83026370,167732,9997,30578881,8882809,39461690,1060824,9997,60,52447489,107989,8882809,17366,38197359,78612,0,0,144771,285,175931,344,591827,1159,447056,874,735447,1453,884893,1730,8039845,15744,7304398,14291,3426279,8199,0,0,33872184,71646,30445905,63447,0,0,0,0,0,0,0,0,4306497,1060824,1941042,42503856,9692496,True,1.0,0.3683032390793431,0.10698780399528487,0.475291043074628,0.012776952671783675,0.6316967609206569,0.10698780399528487,0.46006297758170084,0.0017436749312296804,0.002118977380319048,0.007128181082709024,0.005384506151479344,0.008857992948505396,0.010657975291464627,0.09683483693192897,0.08797684398342358,0.041267358792152424,0.0,0.40796898623895034,0.3667016274467979,0.0,0.0,0.0,0.0,0.051869026671887496,0.012776952671783675,0.023378620551518754,0.5119320042535883,0.11673997068642168,not_applicable_to_updated_policy
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,2,pi2,83026370,167732,9997,30578881,8898248,39477129,1419264,9997,44,52447489,107989,8898248,17387,37820748,77877,0,0,117073,242,158208,309,365957,739,248884,497,748700,1476,1261056,2463,7891836,15445,7143136,13969,3443456,8235,0,0,33872184,71646,30428728,63411,0,0,0,0,0,0,0,0,4309229,1419264,2285037,42129977,9677057,True,1.0,0.3683032390793431,0.10717375696420306,0.47547699604354615,0.01709413527292594,0.6316967609206569,0.10717375696420306,0.4555269368033313,0.0014100700777355435,0.0019055150791248612,0.004407720101456922,0.002997650023721379,0.009017616933029831,0.015188620193801078,0.09505216234312062,0.0860345454100908,0.04147424486943124,0.0,0.40796898623895034,0.3664947413695191,0.0,0.0,0.0,0.0,0.051901931880196615,0.01709413527292594,0.027521822283691315,0.5074288686835279,0.11655401771750348,not_applicable_to_updated_policy
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,3,pi3,83026370,167732,9997,30578881,9090950,39669831,1086822,9997,60,52447489,107989,9090950,17772,37965218,78155,0,0,99085,194,114206,224,326966,640,227881,446,767884,1521,972616,1901,8070567,15806,7302683,14285,3437530,8222,0,0,33872184,71646,30434654,63424,0,0,0,0,0,0,0,0,4304499,1086822,1953791,42269717,9484355,True,1.0,0.3683032390793431,0.10949473040914591,0.477797969488489,0.013090082102830703,0.6316967609206569,0.10949473040914591,0.4572669863803512,0.0011934160195128368,0.001375538879996801,0.003938098221083253,0.0027446822015704166,0.009248676053162387,0.011714543222833902,0.09720486394864668,0.08795618789548429,0.04140286995565385,0.0,0.40796898623895034,0.3665661162832965,0.0,0.0,0.0,0.0,0.05184496202832907,0.013090082102830703,0.023532174175505925,0.5091119484086802,0.11423304427256063,not_applicable_to_updated_policy
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,0,pi0,83026370,167732,9997,30578881,9267661,39846542,1001984,9997,52,52447489,107989,9267661,18114,37886732,77973,0,0,8133,20,8704,17,19681,47,11548,27,770135,1532,993280,1940,8285979,16225,7515844,14693,3512844,8393,0,0,33872184,71646,30359340,63253,0,0,0,0,0,0,0,0,4291112,1001984,1780252,42177844,9307644,True,1.0,0.3683032390793431,0.11162310239505834,0.47992634147440144,0.012068262167790788,0.6316967609206569,0.11162310239505834,0.4563216722590666,9.795682986019984e-05,0.00010483416292919948,0.0002370451701067986,0.00013908834024659877,0.009275787921355588,0.011963428004861588,0.09979936494875062,0.09052357702739502,0.04230997934752537,0.0,0.40796898623895034,0.365659006891425,0.0,0.0,0.0,0.0,0.05168372409874116,0.012068262167790788,0.021442006919006575,0.5080053963578077,0.11210467228664821,matched
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,1,pi1,83026370,167732,9997,30578881,9214183,39793064,1201664,9997,51,52447489,107989,9214183,18008,37735050,77688,0,0,38478,91,62976,123,260759,531,222281,440,757061,1494,1138688,2224,7898699,15457,7141638,13963,3501053,8361,0,0,33872184,71646,30371131,63285,0,0,0,0,0,0,0,0,4296592,1201664,1997203,42031642,9361122,True,1.0,0.3683032390793431,0.11097899378233686,0.47928223286168,0.014473281199695952,0.6316967609206569,0.11097899378233686,0.45449475871340633,0.0004634431205411004,0.0007585060023700904,0.00314067687169751,0.00267723375115641,0.009118319878371172,0.013714775197325862,0.09513482282797622,0.08601650294960504,0.04216796422630545,0.0,0.40796898623895034,0.3658010220126449,0.0,0.0,0.0,0.0,0.05174972722521772,0.014473281199695952,0.024055044198608225,0.506244485938624,0.11274878089936968,not_applicable_to_updated_policy
