trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,l1_policy,l1_capacity_bytes,l2_policy,l2_capacity_bytes,hit_model,closure,measured_requests,requested_tokens,requested_blocks,avoided_prefill_tokens,l1_avoided_tokens,l2_avoided_tokens,l1_hit_blocks,l2_hit_blocks,l2_present_unusable_blocks,l2_present_unusable_tokens,l1_evictions,l2_admissions,l2_rejections,l2_evictions,l2_ancestor_copy_bytes,l2_byte_seconds,l2_already_held,offline_tiebreak,l2_eviction,l2_sample_width,l2_seed,l2_arm,l2_decisions,l2_byte_seconds_depth_1,l2_avoided_tokens_depth_1,l2_admitted_bytes_depth_1,l2_byte_seconds_depth_2-3,l2_avoided_tokens_depth_2-3,l2_admitted_bytes_depth_2-3,l2_byte_seconds_depth_4-7,l2_avoided_tokens_depth_4-7,l2_admitted_bytes_depth_4-7,l2_byte_seconds_depth_8-15,l2_avoided_tokens_depth_8-15,l2_admitted_bytes_depth_8-15,l2_byte_seconds_depth_16-31,l2_avoided_tokens_depth_16-31,l2_admitted_bytes_depth_16-31,l2_byte_seconds_depth_32-63,l2_avoided_tokens_depth_32-63,l2_admitted_bytes_depth_32-63,l2_byte_seconds_depth_64+,l2_avoided_tokens_depth_64+,l2_admitted_bytes_depth_64+,label_window_measured_requests,label_window_requested_tokens,label_window_requested_blocks,label_window_l1_avoided_tokens,label_window_l2_avoided_tokens,label_window_avoided_prefill_tokens,label_window_l2_hit_blocks,label_window_present_unusable_tokens,label_window_present_unusable_blocks,replay_seconds,attribution_measured_requests,fully_served_requests,beyond_prefix_tokens,beyond_prefix_blocks,l2_hit_tokens,l2_hit_blocks_checked,downstream_absent_tokens,downstream_absent_blocks,unexplained_states,unexplained_after_promotion,root_rejected_tokens,root_rejected_blocks,unusable_after_rejected_tokens,unusable_after_rejected_blocks,absent_rejected_tokens,absent_rejected_blocks,downstream_rejected_tokens,downstream_rejected_blocks,root_evicted_tokens,root_evicted_blocks,unusable_after_evicted_tokens,unusable_after_evicted_blocks,absent_evicted_tokens,absent_evicted_blocks,downstream_evicted_tokens,downstream_evicted_blocks,root_compulsory_tokens,root_compulsory_blocks,unusable_after_compulsory_tokens,unusable_after_compulsory_blocks,absent_compulsory_tokens,absent_compulsory_blocks,downstream_compulsory_tokens,downstream_compulsory_blocks,root_unexplained_tokens,root_unexplained_blocks,unusable_after_unexplained_tokens,unusable_after_unexplained_blocks,absent_unexplained_tokens,absent_unexplained_blocks,downstream_unexplained_tokens,downstream_unexplained_blocks,root_loss_tokens,unusable_tokens,decision_loss_tokens,absent_loss_tokens,perblock_decision_loss_tokens,attribution_partition_verified,requested_tokens_share_of_input,l1_avoided_tokens_share_of_input,l2_avoided_tokens_share_of_input,avoided_prefill_tokens_share_of_input,l2_present_unusable_tokens_share_of_input,beyond_prefix_tokens_share_of_input,l2_hit_tokens_share_of_input,downstream_absent_tokens_share_of_input,root_rejected_tokens_share_of_input,unusable_after_rejected_tokens_share_of_input,absent_rejected_tokens_share_of_input,downstream_rejected_tokens_share_of_input,root_evicted_tokens_share_of_input,unusable_after_evicted_tokens_share_of_input,absent_evicted_tokens_share_of_input,downstream_evicted_tokens_share_of_input,root_compulsory_tokens_share_of_input,unusable_after_compulsory_tokens_share_of_input,absent_compulsory_tokens_share_of_input,downstream_compulsory_tokens_share_of_input,root_unexplained_tokens_share_of_input,unusable_after_unexplained_tokens_share_of_input,absent_unexplained_tokens_share_of_input,downstream_unexplained_tokens_share_of_input,root_loss_tokens_share_of_input,unusable_tokens_share_of_input,decision_loss_tokens_share_of_input,absent_loss_tokens_share_of_input,perblock_decision_loss_tokens_share_of_input,published_pi0_loss_reference_status,removal_rejections,removal_rejections_window,removal_promotions,resident_evictions,resident_evictions_window,evictions_with_orphans,evictions_with_orphans_window,share_evictions_with_orphans,share_evictions_with_orphans_window,orphaned_blocks,orphaned_blocks_window,orphaned_bytes,orphaned_bytes_window,orphaned_blocks_per_eviction
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,3,pi3,lru,464360509,learned,1857442038,tree,union,5183,58742117,117184,5456065,2662942,2793123,5203,5458,1750,896000,275832,98255,177577,78161,0,2624028506480.6406,0,prefix_first,sampled,16,3,onpolicy,255738,0.0,0,0,233539798857.7279,346359,3285071872,361650440660.9918,467765,5252933632,521905737107.4561,629760,7514759168,640012801323.0084,661504,8886495232,493078906753.0242,451703,6551199744,373840821778.43207,236032,4706512896,2960,32962016,65773,1517568,1657327,3174895,3238,476672,931,57.37734532356262,5183,9,56079175,111981,2793123,5458,49809440,99599,0,0,668324,1308,136192,266,11193285,21873,10524961,20565,404401,791,759808,1484,6158139,12041,5753738,11250,1507887,3075,0,0,35038628,70859,33530741,67784,0,0,0,0,0,0,0,0,2580612,896000,1968725,52390052,18247424,True,1.0,0.045332755031624074,0.047548899199530044,0.09288165423115412,0.015253110472678402,0.954667244968376,0.047548899199530044,0.8479340300248287,0.011377254245024912,0.002318472791847117,0.19054956769773893,0.179172313452714,0.006884345009220557,0.012934637680831284,0.10483345365302378,0.09794910864380321,0.025669606017093324,0.0,0.5964822139454048,0.5708126079283115,0.0,0.0,0.0,0.0,0.04393120527133879,0.015253110472678402,0.03351470972692387,0.8918652352961675,0.3106361318234411,not_applicable_to_updated_policy,177577,76528,18322,78161,28241,30590,10314,0.3913716559409424,0.3652136963988527,144362,43499,151010627584,45465221120,1.8469825104591804
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,0,pi0,lru,464360509,learned,1857442038,tree,union,5183,58742117,117184,5767710,2662942,3104768,5203,6064,1605,821760,275832,97804,178028,76555,0,2624119625558.016,0,prefix_first,sampled,16,4,onpolicy,254583,0.0,0,0,266308595245.056,399872,3580162048,386837685929.9841,520192,5568245760,532112182806.5278,675328,7940589568,638403090632.704,728064,8793978880,466034094714.8801,504320,6220488704,334423976228.864,276992,4402165760,2960,32962016,65773,1517568,1798656,3316224,3513,481280,940,57.192405462265015,5183,3,56079175,111981,3104768,6064,49570146,99132,0,0,665994,1304,157696,308,11582415,22636,10916421,21332,409141,800,664064,1297,5531604,10817,5122463,10017,1507366,3076,0,0,35038628,70859,33531262,67783,0,0,0,0,0,0,0,0,2582501,821760,1896895,52152647,17935779,True,1.0,0.045332755031624074,0.052854206803612476,0.09818696183523655,0.013989281319227906,0.954667244968376,0.052854206803612476,0.8438603940678543,0.011337589348371629,0.0026845474431913987,0.1971739459100529,0.1858363565616813,0.006965036687390753,0.011304733876036506,0.09416759699007783,0.08720256030268708,0.02566073674191892,0.0,0.5964822139454048,0.5708214772034859,0.0,0.0,0.0,0.0,0.0439633627776813,0.013989281319227906,0.03229190735499029,0.8878237568455355,0.30533082421935864,unavailable_for_cell,178028,76305,19478,76555,28005,25407,8687,0.33187904121220035,0.31019460810569544,87911,29458,91769178112,30726201344,1.1483377963555614
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,1,pi1,lru,464360509,learned,1857442038,tree,union,5183,58742117,117184,5392333,2662942,2729391,5203,5334,1905,975360,275832,95020,180812,75092,0,2624107553560.5757,0,prefix_first,sampled,16,4,onpolicy,255904,0.0,0,0,229391826337.79202,340483,3148441600,359353295478.7839,454965,5049151488,521581783209.9839,631808,7272450048,649756207904.7677,669184,8681902080,488123071510.5281,425591,6570160128,375901369118.7201,207360,4782958592,2960,32962016,65773,1517568,1674735,3192303,3272,541184,1057,56.37969899177551,5183,11,56079175,111981,2729391,5334,49794133,99570,0,0,679650,1330,144896,283,11194849,21878,10515199,20548,395941,774,830464,1622,6140947,12005,5745006,11231,1504700,3068,0,0,35038628,70859,33533928,67791,0,0,0,0,0,0,0,0,2580291,975360,2050951,52374424,18311156,True,1.0,0.045332755031624074,0.04646395362291761,0.09179670865454168,0.016604100257401347,0.954667244968376,0.04646395362291761,0.8476734503797335,0.011570063094593611,0.0024666458650102786,0.19057619254682293,0.1790061294522293,0.006740325684891473,0.014137454392391068,0.10454078459582926,0.09780045891093779,0.025615351928838383,0.0,0.5964822139454048,0.5708668620165664,0.0,0.0,0.0,0.0,0.04392574070832347,0.016604100257401347,0.03491448903688643,0.891599191088057,0.3117210774000535,not_applicable_to_updated_policy,180812,77266,18155,75092,27473,29998,10232,0.39948330048473873,0.3724383940596222,142378,42888,148600133632,44764983296,1.8960475150482075
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,2,pi2,lru,464360509,learned,1857442038,tree,union,5183,58742117,117184,5429854,2662942,2766912,5203,5405,2060,1054327,275832,94395,181437,73917,0,2624073654499.3286,0,prefix_first,sampled,16,4,onpolicy,255354,0.0,0,0,217850467643.3919,333181,3039571968,342921926434.8159,446147,4863070208,508778285955.07214,619008,7164379136,649784937383.9364,676864,8591323136,511781624619.0079,449536,6505418752,392956412463.10425,242176,4909283328,2960,32962016,65773,1517568,1607549,3125117,3140,599552,1171,56.5768256187439,5183,5,56079175,111981,2766912,5405,49676255,99338,0,0,700897,1372,141312,276,11435711,22349,10734814,20977,375790,735,913015,1784,5783597,11308,5407807,10573,1504994,3071,0,0,35038628,70859,33533634,67788,0,0,0,0,0,0,0,0,2581681,1054327,2131014,52257936,18273635,True,1.0,0.045332755031624074,0.047102694647521814,0.09243544967914588,0.0179483997827317,0.954667244968376,0.047102694647521814,0.8456667470802933,0.011931762690813476,0.0024056334231195653,0.19467652144712455,0.18274475875631108,0.006397283911303367,0.015542766359612133,0.09845741514559307,0.0920601312342897,0.02562035685571223,0.0,0.5964822139454048,0.5708618570896926,0.0,0.0,0.0,0.0,0.04394940345782907,0.0179483997827317,0.03627744638484854,0.8896161505381224,0.3110823363754493,not_applicable_to_updated_policy,181437,77635,18706,73917,26879,28654,9633,0.3876510139751343,0.3583838684474869,150611,43030,157519990784,44965505024,2.0375691654152632
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,3,pi3,lru,464360509,learned,1857442038,tree,union,5183,58742117,117184,5441729,2662942,2778787,5203,5430,1831,937472,275832,95485,180347,75333,0,2624032516300.8003,0,prefix_first,sampled,16,4,onpolicy,255680,0.0,0,0,222136773015.55197,331511,3141799936,348831535904.76807,455989,4984649728,514957244540.928,614400,7265904640,646554979643.392,652288,8725512192,506275139764.22424,461431,6584457216,385276843431.9359,263168,4728320000,2960,32962016,65773,1517568,1581551,3099119,3090,561664,1097,56.75344395637512,5183,9,56079175,111981,2778787,5430,49782831,99546,0,0,681041,1333,123392,241,11348322,22176,10667281,20843,390660,764,814080,1590,5975966,11685,5585306,10921,1508384,3077,0,0,35038628,70859,33530244,67782,0,0,0,0,0,0,0,0,2580085,937472,2009173,52362916,18261760,True,1.0,0.045332755031624074,0.04730484943196719,0.09263760446359126,0.01595911158598523,0.954667244968376,0.04730484943196719,0.8474810500956239,0.011593742867660012,0.002100571213665997,0.19318884949277534,0.18159510662511533,0.0066504242603309645,0.013858540372319234,0.10173222051224337,0.0950817962519124,0.025678066726808637,0.0,0.5964822139454048,0.5708041472185962,0.0,0.0,0.0,0.0,0.04392223385479962,0.01595911158598523,0.03420327871397621,0.8914032839504236,0.31088018159100395,not_applicable_to_updated_policy,180347,77266,18380,75333,27450,29671,10100,0.3938645746220116,0.3679417122040073,147619,43246,154295570432,45185161216,1.959552918375745
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,0,pi0,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6531948,3218284,3313664,6291,6472,1615,826880,271289,132803,138486,111999,0,2624128519016.4473,0,prefix_first,sampled,16,0,onpolicy,250485,0.0,0,0,336802581409.7919,486912,5280837632,445486751410.1761,591360,8216217600,571260908986.3679,705024,11353397248,614587855849.4718,764928,12518387712,407432617486.3357,485888,8515971072,248557803874.30405,279552,5807480832,2960,32962016,65773,1918856,1984512,3903368,3876,478208,934,55.03046154975891,5183,14,55523833,110893,3313664,6472,48816977,97637,0,0,471892,925,10240,20,7933063,15506,7461171,14581,523762,1025,816640,1595,8411598,16441,7887836,15416,1570658,3219,0,0,35038628,70859,33467970,67640,0,0,0,0,0,0,0,0,2566312,826880,1822534,51383289,17171541,True,1.0,0.0547866533308631,0.056410360559528354,0.11119701389039145,0.014076441950500354,0.9452133466691369,0.056410360559528354,0.8310387758071436,0.008033282150862898,0.00017432126254489602,0.13504898027423834,0.12701569812337543,0.008916294249320295,0.013902120687955459,0.14319534993946506,0.13427905569014478,0.026738191951781377,0.0,0.5964822139454048,0.5697440219936234,0.0,0.0,0.0,0.0,0.04368776835196457,0.014076441950500354,0.031026018350683547,0.8747265441591082,0.29232077216420377,unavailable_for_cell,138486,60753,19032,111999,42067,43928,16258,0.3922177876588184,0.38647871253001165,161262,60302,168797657088,63127293952,1.439852141536978
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,1,pi1,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5652332,3218284,2434048,6291,4754,1907,976384,271289,105846,165443,86796,0,2624045423683.5845,0,prefix_first,sampled,16,0,onpolicy,252239,0.0,0,0,174440259819.5201,252928,3253948416,290548919189.5039,349184,5186871296,457145747214.33594,520192,7715764224,638395646599.1682,565760,9513732096,579345271230.4639,432128,7307923456,484169579630.5922,313856,5981800448,2960,32962016,65773,1918856,1358848,3277704,2654,659968,1289,53.861966371536255,5183,14,55523833,110893,2434048,4754,49538343,99063,0,0,639924,1251,66048,129,10274157,20078,9634233,18827,423054,828,910336,1778,6800616,13295,6377562,12467,1512080,3090,0,0,35038628,70859,33526548,67769,0,0,0,0,0,0,0,0,2575058,976384,2039362,52113401,18051157,True,1.0,0.0547866533308631,0.04143616410692178,0.09622281743778488,0.016621532383655838,0.9452133466691369,0.04143616410692178,0.8433189937638781,0.010893785118435551,0.0011243721434145793,0.1749027363109845,0.16400895119254896,0.007201885488737152,0.015497160240241257,0.11577069992216998,0.10856881443343283,0.025740985807508436,0.0,0.5964822139454048,0.5707412281378964,0.0,0.0,0.0,0.0,0.04383665641468114,0.016621532383655838,0.03471720299082854,0.8871556501785592,0.3072949686168103,not_applicable_to_updated_policy,165443,72674,17275,86796,31572,35589,11989,0.4100304161482096,0.3797352084125174,230596,55653,240544622592,58197325824,2.656758375962026
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,2,pi2,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5281644,3218284,2063360,6291,4030,3645,1866240,271289,103945,167344,83324,0,2624141852796.9287,0,prefix_first,sampled,16,0,onpolicy,250668,0.0,0,0,125832437405.69601,228864,2655868928,232293354258.4321,310784,4777033728,413640474243.0722,436224,7666786304,640225378893.8243,538624,10322636800,603633277177.8558,363520,8333379584,608516930818.0482,185344,7037161472,2960,32962016,65773,1918856,1254400,3173256,2450,996352,1946,53.91335892677307,5183,14,55523833,110893,2063360,4030,49020496,98049,0,0,729930,1428,352256,688,9823054,19199,9093124,17771,322808,631,1513984,2957,6732551,13160,6409743,12529,1520999,3110,0,0,35038628,70859,33517629,67749,0,0,0,0,0,0,0,0,2573737,1866240,2918978,51594233,18421845,True,1.0,0.0547866533308631,0.03512573440279655,0.08991238773365964,0.031770050098807304,0.9452133466691369,0.03512573440279655,0.8345033938766626,0.012426007731386324,0.005996651431544423,0.16722335696549717,0.15479734923411084,0.005495341613241484,0.025773398667262876,0.11461199125663109,0.1091166496433896,0.025892818946242607,0.0,0.5964822139454048,0.5705893949991622,0.0,0.0,0.0,0.0,0.04381416829087042,0.031770050098807304,0.049691399443435105,0.8783175621675331,0.31360539832093554,not_applicable_to_updated_policy,167344,71148,18848,83324,32083,35085,12719,0.42106715952186646,0.3964404824985195,324055,91324,339461148672,95679342592,3.889095578704815
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,3,pi3,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5468524,3218284,2250240,6291,4395,1801,922112,271289,106654,164635,88222,0,2624062980198.3994,0,prefix_first,sampled,16,0,onpolicy,252857,0.0,0,0,154132615088.1279,214528,2868772864,269252274323.45584,310272,4745529344,449366732287.99976,461312,7365728256,630030154815.4878,515584,9185617920,611272852512.7683,420864,7314644992,510008351170.5598,327680,6063661056,2960,32962016,65773,1918856,1227776,3146632,2398,579584,1132,53.519668102264404,5183,14,55523833,110893,2250240,4395,49776213,99528,0,0,689117,1348,50688,99,10741144,20991,10052027,19643,376933,737,871424,1702,6571709,12847,6194776,12110,1509218,3084,0,0,35038628,70859,33529410,67775,0,0,0,0,0,0,0,0,2575268,922112,1988162,52351481,18234965,True,1.0,0.0547866533308631,0.0383070974442409,0.093093750775104,0.015697629692167887,0.9452133466691369,0.0383070974442409,0.8473683881702799,0.011731225144643663,0.0008628902495972353,0.18285251789614596,0.1711212927515023,0.006416741841292509,0.014834739442570652,0.11187388769117736,0.10545714584988485,0.025692264376512,0.0,0.5964822139454048,0.5707899495688928,0.0,0.0,0.0,0.0,0.043840231362448176,0.015697629692167887,0.03384559667810406,0.8912086195327281,0.3104240352794912,not_applicable_to_updated_policy,164635,74107,16657,88222,30603,36185,11252,0.41015846387522387,0.3676763715975558,278834,61717,290566375424,64554735616,3.1605948629593525
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,0,pi0,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6541164,3218284,3322880,6291,6490,1624,831488,271289,132816,138473,111973,0,2624121328472.0645,0,prefix_first,sampled,16,1,onpolicy,250446,0.0,0,0,335748851740.67224,489984,5274343424,446042564163.5839,595968,8301871104,571744927784.9602,705024,11330197504,613994307323.9038,769024,12510584832,406319980247.0401,484864,8595386368,250270697211.904,278016,5811937280,2960,32962016,65773,1918856,2003968,3922824,3914,473088,924,54.745361328125,5183,14,55523833,110893,3322880,6490,48802775,97610,0,0,468332,917,8704,17,7943970,15526,7475638,14609,526210,1030,822784,1607,8386867,16394,7860657,15364,1572148,3222,0,0,35038628,70859,33466480,67637,0,0,0,0,0,0,0,0,2566690,831488,1826030,51369465,17162325,True,1.0,0.0547866533308631,0.05656724969581876,0.11135390302668186,0.014154886518645557,0.9452133466691369,0.05656724969581876,0.8307970071967273,0.007972678274431273,0.00014817307316316162,0.13523465625183376,0.1272619779774025,0.008957967926147435,0.014006713445482396,0.14277434025743402,0.1338163723312866,0.02676355705736652,0.0,0.5964822139454048,0.5697186568880382,0.0,0.0,0.0,0.0,0.04369420325794523,0.014154886518645557,0.031085532719224266,0.8744912104546726,0.29216388302791335,unavailable_for_cell,138473,60615,19070,111973,42177,44067,16397,0.39355023085922497,0.38876638926429097,160811,59747,168333383680,62557442048,1.4361587168335224
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,1,pi1,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5782892,3218284,2564608,6291,5009,1752,896631,271289,108198,163091,88994,0,2624064173633.535,0,prefix_first,sampled,16,1,onpolicy,252085,0.0,0,0,175288336383.99997,257024,3158452224,292357378144.2559,364544,5218842624,451945293711.3599,528896,7770195968,642455883810.8157,576512,9531602944,576067414290.432,438272,7466514432,485949867292.6719,399360,6178183168,2960,32962016,65773,1918856,1476608,3395464,2884,573440,1120,54.21862554550171,5183,14,55523833,110893,2564608,5009,49487955,98963,0,0,643120,1258,58999,116,10167277,19870,9524157,18612,421324,824,837632,1636,6856689,13403,6435365,12579,1510195,3087,0,0,35038628,70859,33528433,67772,0,0,0,0,0,0,0,0,2574639,896631,1961075,52062594,17920597,True,1.0,0.0547866533308631,0.04365876020436921,0.09844541353523231,0.0152638523395403,0.9452133466691369,0.04365876020436921,0.8424612105825195,0.01094819241873765,0.0010043730633678047,0.17308325813317216,0.1621350657144345,0.007172434728561111,0.014259479276172495,0.11672526204665044,0.10955282731808934,0.025708896395409107,0.0,0.5964822139454048,0.5707733175499957,0.0,0.0,0.0,0.0,0.04382952354270787,0.0152638523395403,0.03338447948683906,0.8862907341252274,0.3050723725193629,not_applicable_to_updated_policy,163091,72346,17427,88994,31798,36704,12089,0.4124322988066611,0.38018114346814263,245303,56631,255794696192,59199358976,2.7563993078185045
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,2,pi2,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5499756,3218284,2281472,6291,4456,3209,1643008,271289,106009,165280,85356,0,2624118317449.2163,0,prefix_first,sampled,16,1,onpolicy,250636,0.0,0,0,121693161494.52803,231936,2745446400,231276137588.736,329216,4821260288,415575317759.99994,477184,8006144000,645200315787.2643,596480,10557517824,603705063964.672,399360,8434053120,606668320854.016,247296,7299551232,2960,32962016,65773,1918856,1361920,3280776,2660,884736,1728,54.09282112121582,5183,14,55523833,110893,2281472,4456,49025312,98059,0,0,711118,1391,271872,531,9647473,18855,8936355,17464,343668,672,1371136,2678,6913252,13514,6569584,12842,1519255,3106,0,0,35038628,70859,33519373,67753,0,0,0,0,0,0,0,0,2574041,1643008,2697794,51599353,18203733,True,1.0,0.0547866533308631,0.03883877729500283,0.09362543062586594,0.027969846575328566,0.9452133466691369,0.03883877729500283,0.8345853793454533,0.012105760505703259,0.004628229520566989,0.16423434313748006,0.15212858263177678,0.005850453091433528,0.02334161705476158,0.11768816571592065,0.11183771262448713,0.02586312985621543,0.0,0.5964822139454048,0.5706190840891894,0.0,0.0,0.0,0.0,0.04381934345335222,0.027969846575328566,0.04592606017246535,0.8784047227988055,0.3098923554287293,not_applicable_to_updated_policy,165280,70094,18881,85356,33150,36597,13507,0.4287572051173907,0.4074509803921569,339632,98732,355661703168,103438569472,3.979005576643704
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,3,pi3,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5464940,3218284,2246656,6291,4388,1906,975872,271289,105803,165486,87228,0,2624084625563.648,0,prefix_first,sampled,16,1,onpolicy,252714,0.0,0,0,150829444022.27197,202752,2815307776,263987956711.42407,297984,4691050496,444736445671.4241,448512,7314706432,630845344905.2155,505344,9224648704,617902053797.8882,407552,7424141312,515783380455.4242,384512,6120241152,2960,32962016,65773,1918856,1299968,3218824,2539,570368,1114,53.40939450263977,5183,14,55523833,110893,2246656,4388,49726882,99430,0,0,689474,1348,51712,101,10650978,20813,9961504,19465,374528,733,924160,1805,6611699,12927,6237171,12194,1510421,3088,0,0,35038628,70859,33528207,67771,0,0,0,0,0,0,0,0,2574423,975872,2039874,52301305,18238549,True,1.0,0.0547866533308631,0.03824608500235019,0.0930327383332133,0.016612816320528592,0.9452133466691369,0.03824608500235019,0.8465285988926821,0.011737302555847621,0.000880322375851725,0.18131757151346792,0.1695802689576203,0.006375800177579572,0.015732493944676865,0.1125546598873854,0.10617885970980583,0.025712743720148867,0.0,0.5964822139454048,0.5707694702252559,0.0,0.0,0.0,0.0,0.04382584645357606,0.016612816320528592,0.034725919053955785,0.8903544453462581,0.3104850477213819,not_applicable_to_updated_policy,165486,74061,16800,87228,30551,36042,11376,0.4131930114183519,0.37236097018100883,277526,61927,289328670720,64760621056,3.1816159948640346
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,0,pi0,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,6538092,3218284,3319808,6291,6484,1638,838656,271289,133054,138235,112193,0,2624128728102.9116,0,prefix_first,sampled,16,2,onpolicy,250428,0.0,0,0,336441466025.984,485888,5242126336,445404167960.5758,591872,8286040064,571008512008.1918,711680,11431567360,614197359919.104,776704,12543731712,407362114772.99207,475648,8592287744,249715107416.06403,278016,5840232448,2960,32962016,65773,1918856,1987072,3905928,3881,480768,939,54.499431848526,5183,14,55523833,110893,3319808,6484,48798441,97602,0,0,466372,914,9728,19,7875730,15394,7409358,14480,531247,1039,828928,1619,8451011,16518,7919764,15479,1569309,3216,0,0,35038628,70859,33469319,67643,0,0,0,0,0,0,0,0,2566928,838656,1836275,51365369,17165397,True,1.0,0.0547866533308631,0.05651495331705529,0.1113016066479184,0.014276911402426984,0.9452133466691369,0.05651495331705529,0.8307232270842401,0.00793931209527229,0.0001656051994176512,0.13407296846315567,0.12613365636788337,0.009043715601873866,0.014111306203009334,0.14386629954109417,0.1348225839392203,0.026715227168268383,0.0,0.5964822139454048,0.5697669867771364,0.0,0.0,0.0,0.0,0.04369825486541454,0.014276911402426984,0.03125993909957314,0.8744214819496546,0.2922161794066768,unavailable_for_cell,138235,60492,19089,112193,42293,44047,16458,0.3926002513525799,0.3891424112737332,161889,60010,169465237504,62835646464,1.4429509862469139
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,1,pi1,lru,1857442038,learned,1857442038,tree,union,5183,58742117,117184,5829484,3218284,2611200,6291,5100,1705,872567,271289,109321,161968,90101,0,2624070708936.704,0,prefix_first,sampled,16,2,onpolicy,252069,0.0,0,0,175293304422.3999,257536,3263158272,289799245334.528,370176,5284435968,458784470407.16797,547840,7877419008,642104512176.1278,577536,9715218432,576888215875.5844,431104,7503976448,481200960720.896,427008,6218743808,2960,32962016,65773,1918856,1546240,3465096,3020,512000,1000,54.34716272354126,5183,14,55523833,110893,2611200,5100,49465061,98919,0,0,640560,1253,80503,158,10082819,19706,9442259,18453,420882,823,792064,1547,6918619,13523,6497737,12700,1513563,3093,0,0,35038628,70859,33525065,67766,0,0,0,0,0,0,0,0,2575005,872567,1934009,52040066,17874005,True,1.0,0.0547866533308631,0.04445192194894849,0.09923857527981159,0.014854197372559793,0.9452133466691369,0.04445192194894849,0.8420714731816696,0.010904612103101426,0.0013704477147120863,0.17164548223551426,0.16074087013241284,0.0071649103146895435,0.013483749657847707,0.11777953116670957,0.11061462085202002,0.025766231748168014,0.0,0.5964822139454048,0.5707159821972367,0.0,0.0,0.0,0.0,0.04383575416595898,0.014854197372559793,0.03292371979035076,0.8859072273476286,0.3042792107747836,not_applicable_to_updated_policy,161968,71803,17443,90101,32295,37092,12271,0.41167134659992677,0.37996593899984515,239862,56662,250041229312,59245686784,2.6621458141419074
